year,name,content,area,budget_submitted,budget_approved,account,department,type,vendor
103,林燕祝,新化區那拔里觀音里旁農路改善工程,新化區,997.6,500,農業工程及農路改善,農業局,公開招標,招盛土木包工業
103,林慶鎮,玉井區三和里農地排水改善二期工程,玉井區,1200,810,水利工程,水利局,公開招標,古都營造有限公司
103,張伯祿,歸仁區大潭里長榮路二段90巷尾排水改善工程,歸仁區,1500,1300,水利工程,水利局,公開招標,昱發土木包工業
103,張伯祿,龍崎區楠坑里楠坑集會所左前崩塌地改善工程,龍崎區,700,280,水利工程,水利局,公開招標,佳泰土木包工業
103,陳特清,龍崎區楠坑里狗頸崙大溪尾野溪整治工程,龍崎區,1552,920,水利工程,水利局,公開招標,永興土木包工業
103,林宜瑾,龍崎區石嘈里刺仔崙19號前崩塌地改善工程,龍崎區,835,900,水利工程,水利局,辦理發包中,
103,王定宇,龍崎區土崎里烏樹林寶順排水改善工程,龍崎區,420,670,水利工程,水利局,辦理發包中,
103,蔡秋蘭,佳里區建南里果菜市場水路連接B幹線改善工程,佳里區,1500,1500,水利工程,水利局,公開招標,崴盛土木包工業
103,陳朝來,佳里區同安中排2-4瓶頸段排水改善工程,佳里區,290,300,水利工程,水利局,公開招標,健曜土木包工業
103,林炳利,郡安路五段堤頂步道增設花架,安南區,98,98.012,工程建築及設備,工務局,逕洽廠商,泰霖土木包工業
103,李坤煌,新市區大社里109號前道路路面改善,新市區,966,966,工程建築及設備,工務局,公開招標,"皇瑄股份有限公司 雲嘉南實業有限公司"
103,曾培雅,裕敬公園增設彈性地墊,東區,94,93.558,工程建築及設備,工務局,逕洽廠商,宏築興業有限公司
103,侯澄財,北門區西埔內部落道路排水改善工程,北門區,700,700,工程建築及設備,工務局,公開取得,世全土木包工業
103,林慶鎮,新市區潭頂里361、312、318、318-1、318-2、318-4、318-5號等社區排水溝改善工程,新市區,1200,1200,工程建築及設備,工務局,公開招標,理匠營造有限公司
103,曾順良,東區崇善十街路面改善重新翻修,東區,420,420,工程建築及設備,工務局,公開招標,"皇瑄股份有限公司 雲嘉南實業有限公司"
103,林全忠,大內區南182-1線頭社高幹57旁道路排水改善工程,大內區,600,600,工程建築及設備,工務局,公開招標,進佶營造有限公司
103,謝財旺,學甲區新榮里製冰廠旁、寶發路156巷與東竹圍8鄰巷道路面改善工程,學甲區,537,537,工程建築及設備,工務局,公開招標,宏泰吉營造有限公司
103,李文正,七股區三股子段102-17地號、101-2地號及88-1地號鋪設刨除料,七股區,35,35,工程建築及設備,工務局,公開招標,"皇瑄股份有限公司 雲嘉南實業有限公司"
103,曾順良,東區東智里崇德31街及德東街16巷路面翻修,東區,300,300,工程建築及設備,工務局,公開招標,"皇瑄股份有限公司 雲嘉南實業有限公司"
103,蔡育輝,新營區中營里轄內中山路(台糖鐵道至民族路)側溝改善工程,新營區,1900,1900,工程建築及設備,工務局,公開招標,巨勝土木包工業
103,李退之,東山區南勢里大洋至冷水坑部落(仙公高幹69右17)道路改善工程,東山區,727,727,工程建築及設備,工務局,公開取得,益成土木包工業
103,陳特清,歸仁區七甲里七甲二街、南潭二街130巷及南丁路468巷等路面改善工程,歸仁區,982,982,工程建築及設備,工務局,公開取得,弘鋅營造有限公司
103,蔡育輝,新東里公48公園步道及照明改善工程,新營區,1360,1360,工程建築及設備,工務局,公開招標,積利營造有限公司
103,林慶鎮,新市區區內各道路AC路面改善工程,新市區,5000,5000,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,張世賢,後壁區侯佰里及墨林里里內道路改善,後壁區,100,100,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,莊玉珠,南區喜樹路340巷重新翻修路面,南區,346,346,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,郭清華,郭清華議員申請美瀝包20包供安南區各里使用,安南區,3,2.8,工程業務管理,工務局,公開招標,郁豐營造有限公司
103,杜素吟,仁德區上崙、中洲里內道路破損申請美瀝包,仁德區,14,14,工程業務管理,工務局,公開招標,郁豐營造有限公司
103,林美燕,南區灣裡路372巷道路凹凸不平鋪設瀝青柏油路面,南區,72,72,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,侯澄財,學甲區宅港里慈德宮路面改善工程,學甲區,1400,1400,工程建築及設備,工務局,公開招標,吉田土木包工業
103,林炳利,安南區安生街147巷13弄巷道路面改善,安南區,160,160,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,王峻潭,中正里斗六社區活動中心旁道路改善工程,玉井區,260,240,建築及設備,民政局,公開招標,銀泰土木包工業
103,吳通龍,麻豆區南勢里簡易運動場新建工程,麻豆區,800,700,建築及設備,民政局,公開取得,菁穎土木包工業
103,陸美祈,中西區赤崁里活動中心裝設紗門紗窗(宥健),中西區,98.5,92,建築及設備,民政局,逕洽廠商,翰林格鋁業有限公司
103,林志聰,大內區頭社教會外牆美化工程,大內區,70,70,建築及設備,民政局,逕洽廠商,思勃銳肯美術社
103,陳秋萍,新市區永就里南144線部分住宅圍牆彩繪,新市區,96,96,建築及設備,民政局,逕洽廠商,鴻新土木包工業
103,張世賢,東山區東原里水尾部落到陸(雙溪高幹14右8c2)改善工程,東山區,306,306,建築及設備,民政局,辦理發包中,
103,謝財旺,光華里舊頭港西埔中排旁漁塭道路改善工程,學甲區,1270,472.5,漁業建設,農業局,公開招標,吉田土木包工業
103,王峻潭,左鎮區澄山里洪水坑農路支線(天子宮旁道路改善工程),左鎮區,790,701,農業工程及農路改善,農業局,公開招標,國棠工程有限公司
103,張世賢,白河區崎內里崎內後農路改善工程,白河區,306.25,306,農業工程及農路改善,農業局,公開招標,承瑋營造有限公司
103,楊麗玉,六甲區王爺里明樺農路改善工程,六甲區,600,375,農業工程及農路改善,農業局,公開招標,聯美營造有限公司
103,王峻潭,玉井區沙田里山後農路支線排水(山后高分18左9電桿旁)改善工程,玉井區,520,433,農業工程及農路改善,農業局,公開招標,鎮隆土木包工業
103,林燕祝,103-灣丘鳳興石弄坑農路改善工程,楠西區,205,294,農業工程及農路改善,農業局,公開招標,佑吉營造有限公司
103,郭信良,玉井區豐里里南183線支線農路（內豐高分72電桿旁）修繕工程,玉井區,500,640,農業工程及農路改善,農業局,公開招標,冠德土木包工業
103,賴美惠,東山區南勢里冷水坑農路改善工程,東山區,792.6,525,農業工程及農路改善,農業局,公開取得,益成土木包工業
103,林志聰,大內區二溪里其瓦高幹62左6旁農路改善工程,大內區,2006.25,478,農業工程及農路改善,農業局,公開招標,大暉土木包工業
103,王峻潭,103-灣丘內埔農路改善工程,楠西區,949.5,250,農業工程及農路改善,農業局,辦理註銷中,
103,施重男,新化區大坑里車埕段茄苓崁野溪整治工程,新化區,13155,1750,水利工程,水利局,公開招標,世堡土木包工業有限公司
103,郭信良,關廟區新光里新光國小後方排水改善工程,關廟區,2250,1800,水利工程,水利局,公開招標,承立營造有限公司
103,林全忠,新化區大坑里中興段地號947號護岸工程,新化區,729,730,水利工程,水利局,公開招標,弘岱營造股份有限公司
103,陳特清,龍崎區土崎里礁坑仔憲旭崩塌改善工程,龍崎區,1300,630,水利工程,水利局,辦理發包中,
103,蔡淑惠,龍崎區楠坑里楠坑1號橋下游野溪改善工程,龍崎區,900,890,水利工程,水利局,辦理發包中,
103,王定宇,龍崎區石嘈里石仔坑崩塌地改善工程,龍崎區,849,1210,水利工程,水利局,辦理發包中,
103,蔡秋蘭,佳里區後港中排二之一上游段排水改善工程,佳里區,800,800,水利工程,水利局,公開取得,崴盛土木包工業
103,陳朝來,佳里區蔥子寮中排護岸改善工程,佳里區,5000,2000,水利工程,水利局,公開招標,菁穎土木包工業
103,郭信良,外塭休憩等公園設施更新工程,安南區,99,98.674,工程建築及設備,工務局,逕洽廠商,宏築興業有限公司
103,楊麗玉,麻豆區巷口里道路破損申請美瀝包,麻豆區,21,21,工程業務管理,工務局,公開招標,郁豐營造有限公司
103,蔡蘇秋金,七股區龍山里(海寮仔)道路改善工程,七股區,846,846,工程建築及設備,工務局,公開招標,弘鋅營造有限公司
103,李退之,柳營區旭山里山子角關懷中心前庄內排水改善工程,柳營區,400,400,工程建築及設備,工務局,辦理發包中,
103,郭國文,永康區崑山里大灣路942巷31弄等道路排水改善工程,永康區,1000,1000,工程建築及設備,工務局,公開招標,鴻金營造有限公司
103,郭信良,安南區多處漁用產業道路損壞協助舖設瀝青刨除料,安南區,63,63,工程建築及設備,工務局,公開招標,"皇瑄股份有限公司 雲嘉南實業有限公司"
103,莊玉珠,南區喜樹路222巷旁公墓柏油破損嚴重舖設道路一案,南區,422,422,工程建築及設備,工務局,公開招標,"皇瑄股份有限公司 雲嘉南實業有限公司"
103,張世賢,白河區關嶺里10鄰(南寮49號)宅旁部落道路改善工程,白河區,696,696,工程建築及設備,工務局,公開招標,宏泰吉營造有限公司
103,陳進益,南區區公所大忠里大同路二段482巷等重舖路面,南區,274,274,工程建築及設備,工務局,公開招標,"皇瑄股份有限公司 雲嘉南實業有限公司"
103,梁順發,安定區內計17條道路建請加封,安定區,5204,5204,工程建築及設備,工務局,公開招標,"皇瑄股份有限公司 雲嘉南實業有限公司"
103,杜素吟,龍崎區大坪里磅空子巷道路面改善工程,龍崎區,350,350,工程建築及設備,工務局,公開招標,新志發營造有限公司
103,林全忠,大內區內江里隆大高幹254B1旁道路改善工程前段,大內區,1800,1800,工程建築及設備,工務局,公開招標,品富營造有限公司
103,陳朝來,西港區檨林里入口意象工程,西港區,1400,1400,工程建築及設備,工務局,公開招標,甲茂土木包工業
103,蔡育輝,隋唐街綠帶增設藝術高燈、搖椅及體健器材工程,新營區,1355,1355,工程建築及設備,工務局,公開招標,豐達工程行
103,蔡蘇秋金,西港區劉厝里等2件道路改善工程,西港區,1800,1800,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,陳特清,歸仁區大順街及中山七街路面改善工程,歸仁區,690,690,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,陳怡珍,北區成德里育成路(育北街至育德路段)路面改善工程,北區,314,314,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,王定宇,王定宇議員申請美瀝包50包供仁德區田厝里自行修補里內道路,安南區,7,7,工程業務管理,工務局,公開招標,郁豐營造有限公司
103,郭秀珠,曾文區42里內道路破損申請美瀝包,麻豆區,42,42,工程業務管理,工務局,公開招標,郁豐營造有限公司
103,蔡淑惠,南區省躬二街26巷道路路面重舖,南區,72,72,工程建築及設備,工務局,公開招標,"雲嘉南實業有限公司 皇瑄股份有限公司 永豐砂石行 浩光企業社"
103,林宜瑾,永康區復國一路419號至501號等道路改善工程,永康區,800,800,工程建築及設備,工務局,公開取得,景皇營造有限公司
103,王峻潭,玉井區照興里、密枝里、玉田里、中正里、灣丘里里內道路破損申請美瀝包,玉井區,70,70,工程業務管理,工務局,公開招標,郁豐營造有限公司
103,林慶鎮,大社里東勢北極殿文化特區休閒步道改善,新市區,1148.473,800,建築及設備,民政局,公開取得,凌順營造有限公司
103,謝財旺,北門區永隆溝旁道路改善工程,北門區,850,670,建築及設備,民政局,公開取得,弘鋅營造有限公司
103,謝龍介,北區實踐里活動中心廣播系統損壞修繕(宥健),北區,97,81,建築及設備,民政局,逕洽廠商,力陞土木包工業
103,郭信良,安南區淵中里活動中心冷氣機汰換,安南區,99,99,建築及設備,民政局,逕洽廠商,學友企業社
103,李文俊,楠西區楠西里中興路63巷2弄道路暨排水改善,楠西區,250,250,建築及設備,民政局,公開取得,建欣土木包工業
103,蔡育輝,鹽水區南港里坔頭港舊堤防農路排水及路面新建工程,鹽水區,1980,1980,建築及設備,民政局,辦理發包中,
